"ID","INV","DATE","CATALOG","PCODE","QTY","custnum"
3362,132081.00,10/00/26 00:00:00,"Gardening","GD2000",2.00,"1387000"
3363,132081.00,10/00/26 00:00:00,"Gardening","GD2000",1.00,"1387000"
3364,132081.00,10/00/26 00:00:00,"Gardening","GD3100",1.00,"1387000"
3365,132081.00,10/00/26 00:00:00,"Gardening","GD3400",2.00,"1387000"
3366,169362.00,5/01/17 00:00:00,"Software","SW4187",1.00,"1387000"
3367,169362.00,5/01/17 00:00:00,"Software","SW5952",4.00,"1387000"
3368,169362.00,5/01/17 00:00:00,"Software","SW6269",1.00,"1387000"
3369,169362.00,5/01/17 00:00:00,"Software","SW7935",1.00,"1387000"
3370,99998.00,1/97/12 00:00:00,"Toys","TY2600",1.00,"1512000"
3371,129834.00,7/97/7 00:00:00,"Pets","PT1300",1.00,"1512000"
3372,129834.00,7/97/7 00:00:00,"Pets","PT1400",4.00,"1512000"
3373,129834.00,7/97/7 00:00:00,"Pets","PT2200",3.00,"1512000"
3374,130227.00,7/97/9 00:00:00,"Pets","PT2400",1.00,"1512000"
3375,135894.00,8/97/8 00:00:00,"Pets","PT4400",1.00,"1512000"
3376,148918.00,10/97/16 00:00:00,"Sports","SP2600",2.00,"1512000"
3377,180063.00,4/98/3 00:00:00,"Toys","TY3200",1.00,"1512000"
3378,182267.00,4/98/13 00:00:00,"Gardening","GD4100",3.00,"1512000"
3379,184930.00,4/98/25 00:00:00,"Toys","TY2500",4.00,"1512000"
3380,197353.00,6/98/18 00:00:00,"Pets","PT1100",1.00,"1512000"
3381,204316.00,7/98/18 00:00:00,"Softwars","SW2147",3.00,"1512000"
3382,204316.00,7/98/18 00:00:00,"Software","SW5338",1.00,"1512000"
3383,204316.00,7/98/18 00:00:00,"Software","SW7385",1.00,"1512000"
3384,204316.00,7/98/18 00:00:00,"Softwares","SW9521",3.00,"1512000"
3385,218730.00,9/98/17 00:00:00,"Pets","PT1000",1.00,"1512000"
3386,218730.00,9/98/17 00:00:00,"Pets","PT1400",1.00,"1512000"
3387,218730.00,9/98/17 00:00:00,"Pets","PT2400",4.00,"1512000"
3388,218730.00,9/98/17 00:00:00,"Pets","PT3300",1.00,"1512000"
3389,237332.00,12/98/5 00:00:00,"Software","SW6352",1.00,"1512000"
3390,237332.00,12/98/5 00:00:00,"Software","SW6531",4.00,"1512000"
3391,237332.00,12/98/5 00:00:00,"Software","SW7823",1.00,"1512000"
3392,99998.00,4/00/21 00:00:00,"Toys","TY2600",1.00,"1512000"
3393,129834.00,10/00/14 00:00:00,"Pets","PT1300",1.00,"1512000"
3394,129834.00,10/00/14 00:00:00,"Pets","PT1400",4.00,"1512000"
3395,129834.00,10/00/14 00:00:00,"Pets","PT2200",3.00,"1512000"
3396,130227.00,10/00/16 00:00:00,"Pets","PT2400",1.00,"1512000"
3397,135894.00,11/00/15 00:00:00,"Pets","PT4400",1.00,"1512000"
3398,148918.00,1/01/23 00:00:00,"Sports","SP2600",2.00,"1512000"
3399,115478.00,4/97/22 00:00:00,"Sports","SP1200",1.00,"1637000"
3400,159478.00,12/97/11 00:00:00,"Sports","SP2300",1.00,"1637000"
3401,167813.00,1/98/29 00:00:00,"Software","SW4792",2.00,"1637000"
3402,187346.00,5/98/6 00:00:00,"Sports","SP2700",1.00,"1637000"
3403,197108.00,6/98/17 00:00:00,"Sports","SP1500",1.00,"1637000"
3404,203183.00,7/98/13 00:00:00,"Pets","PT1200",4.00,"1637000"
3405,203183.00,7/98/13 00:00:00,"Pets","PT3200",1.00,"1637000"
3406,203183.00,7/98/13 00:00:00,"Pets","PT4400",1.00,"1637000"
3407,203183.00,7/98/13 00:00:00,"Pets","PT4600",1.00,"1637000"
3408,216861.00,9/98/9 00:00:00,"Pets","PT2000",1.00,"1637000"
3409,216861.00,9/98/9 00:00:00,"Pets","PT2400",4.00,"1637000"
3410,216861.00,9/98/9 00:00:00,"Pets","PT3300",1.00,"1637000"
3411,234271.00,11/98/22 00:00:00,"Software","SW4773",1.00,"1637000"
3412,242593.00,12/98/28 00:00:00,"Toys","TY1200",1.00,"1637000"
3413,115478.00,7/00/30 00:00:00,"Sports","SP1200",1.00,"1637000"
3414,159478.00,3/01/20 00:00:00,"Sports","SP2300",1.00,"1637000"
3415,167813.00,5/01/8 00:00:00,"Software","SW4792",2.00,"1637000"
3416,105195.00,2/97/19 00:00:00,"Pets","PT4300",2.00,"1642000"
3417,126013.00,6/97/17 00:00:00,"Sports","SP3300",1.00,"1642000"
3418,129637.00,7/97/6 00:00:00,"Sports","SP1000",4.00,"1642000"
3419,129637.00,7/97/6 00:00:00,"Sports","SP1300",1.00,"1642000"
3420,129637.00,7/97/6 00:00:00,"Sports","SP2000",4.00,"1642000"
3421,129637.00,7/97/6 00:00:00,"Sports","SP3400",3.00,"1642000"
3422,130398.00,7/97/10 00:00:00,"Collectibles","CC4200",1.00,"1642000"
3423,143734.00,9/97/18 00:00:00,"Pets","PT4200",1.00,"1642000"
3424,146746.00,10/97/4 00:00:00,"Pets","PT4500",1.00,"1642000"
3425,183350.00,4/98/18 00:00:00,"Gardening","GD1400",1.00,"1642000"
3426,183350.00,4/98/18 00:00:00,"Gardening","GD1500",1.00,"1642000"
3427,183350.00,4/98/18 00:00:00,"Gardening","GD2100",3.00,"1642000"
3428,183350.00,4/98/18 00:00:00,"Gardening","GD3400",1.00,"1642000"
3429,184734.00,4/98/24 00:00:00,"Pets","PT4400",1.00,"1642000"
3430,186491.00,5/98/2 00:00:00,"Pets","PT2200",1.00,"1642000"
3431,196610.00,6/98/15 00:00:00,"Sports","SP2000",1.00,"1642000"
3432,196610.00,6/98/15 00:00:00,"Sport","SP2300",3.00,"1642000"
3433,196610.00,6/98/15 00:00:00,"Sports","SP3100",3.00,"1642000"
3434,203861.00,7/98/16 00:00:00,"Toys","TY1750",1.00,"1642000"
3435,205481.00,7/98/23 00:00:00,"Sports","sp2000",1.00,"1642000"
3436,105195.00,5/00/29 00:00:00,"Pets","PT4300",2.00,"1642000"
3437,126013.00,9/00/24 00:00:00,"Sports","SP3300",1.00,"1642000"
3438,129637.00,10/00/13 00:00:00,"Sports","SP1000",4.00,"1642000"
3439,129637.00,10/00/13 00:00:00,"Sports","SP1300",1.00,"1642000"
3440,129637.00,10/00/13 00:00:00,"Sports","SP2000",4.00,"1642000"
3441,129637.00,10/00/13 00:00:00,"Sports","SP3400",3.00,"1642000"
3442,130398.00,10/00/17 00:00:00,"Collectible","CC4200",1.00,"1642000"
3443,143734.00,12/00/26 00:00:00,"Pets","PT4200",1.00,"1642000"
3444,146746.00,1/01/11 00:00:00,"Pets","PT4500",1.00,"1642000"
3445,100784.00,1/97/18 00:00:00,"Sports","SP2700",1.00,"1762000"
3446,113757.00,4/97/12 00:00:00,"Toys","TY1950",3.00,"1762000"
3447,124646.00,6/97/10 00:00:00,"Sports","SP3400",1.00,"1762000"
3448,124829.00,6/97/11 00:00:00,"Gardening","GD2200",1.00,"1762000"
3449,135138.00,8/97/4 00:00:00,"Gardening","GD1500",1.00,"1762000"
3450,150217.00,10/97/23 00:00:00,"Pets","PT3300",2.00,"1762000"
3451,150217.00,10/97/23 00:00:00,"Pets","PT3500",2.00,"1762000"
3452,150217.00,10/97/23 00:00:00,"Pets","PT4100",1.00,"1762000"
3453,150217.00,10/97/23 00:00:00,"Pets","PT4400",3.00,"1762000"
3454,160439.00,12/97/16 00:00:00,"Tots","TY5400",3.00,"1762000"
3455,176966.00,3/98/19 00:00:00,"Sports","SP14OO",4.00,"1762000"
3456,177343.00,3/98/21 00:00:00,"Sports","SP1600",1.00,"1762000"
3457,182271.00,4/98/13 00:00:00,"Pets","PT4100",1.00,"1762000"
3458,186037.00,4/98/30 00:00:00,"Gardening","GD2200",1.00,"1762000"
3459,196875.00,6/98/16 00:00:00,"Toys","TY5200",1.00,"1762000"
3460,224696.00,10/98/12 00:00:00,"Pets","PT1300",1.00,"1762000"
3461,224696.00,10/98/12 00:00:00,"Pets","PT1400",1.00,"1762000"
3462,224696.00,10/98/12 00:00:00,"Pets","PT3100",1.00,"1762000"
3463,224696.00,10/98/12 00:00:00,"Pets","PT3500",1.00,"1762000"
3464,230059.00,11/98/4 00:00:00,"Software","SW7935",1.00,"1762000"
3465,100784.00,4/00/27 00:00:00,"Sports","SP2700",1.00,"1762000"
3466,113757.00,7/00/20 00:00:00,"Toys","TY1950",3.00,"1762000"
3467,124646.00,9/00/17 00:00:00,"Sports","SP3400",1.00,"1762000"
3468,124829.00,9/00/18 00:00:00,"Gardening","GD2200",1.00,"1762000"
3469,135138.00,11/00/11 00:00:00,"Gardening","GD1500",1.00,"1762000"
3470,150217.00,1/01/30 00:00:00,"Pets","PT3300",2.00,"1762000"
3471,150217.00,1/01/30 00:00:00,"Pets","PT3500",2.00,"1762000"
3472,150217.00,1/01/30 00:00:00,"Pets","PT4100",1.00,"1762000"
3473,150217.00,1/01/30 00:00:00,"Pets","PT4400",3.00,"1762000"
3474,160439.00,3/01/25 00:00:00,"Toys","TY5400",3.00,"1762000"
3475,127055.00,6/97/23 00:00:00,"Toys","TY1800",1.00,"1887000"
3476,145974.00,9/97/30 00:00:00,"Pets","PT1200",1.00,"1887000"
3477,151400.00,10/97/29 00:00:00,"Sports","SP2400",3.00,"1887000"
3478,157967.00,12/97/3 00:00:00,"Gardening","GD1100",4.00,"1887000"
3479,171198.00,2/98/17 00:00:00,"Sports","SP2200",1.00,"1887000"
3480,182688.00,4/98/15 00:00:00,"Sports","SP1500",1.00,"1887000"
3481,184078.00,4/98/21 00:00:00,"Sports","SP1200",3.00,"1887000"
3482,184078.00,4/98/21 00:00:00,"Sports","SP3000",1.00,"1887000"
3483,184078.00,4/98/21 00:00:00,"Sports","SP3200",1.00,"1887000"
3484,188498.00,5/98/11 00:00:00,"Gardening","GD1500",1.00,"1887000"
3485,195176.00,6/98/9 00:00:00,"Toys","TY3700",3.00,"1887000"
3486,198750.00,6/98/24 00:00:00,"Toys","TY2400",1.00,"1887000"
3487,206413.00,7/98/27 00:00:00,"Software","SW7935",1.00,"1887000"
3488,207364.00,7/98/31 00:00:00,"Pets","PT1300",2.00,"1887000"
3489,207364.00,7/98/31 00:00:00,"Pets","PT2000",1.00,"1887000"
3490,207364.00,7/98/31 00:00:00,"Pets","PT2300",1.00,"1887000"
3491,207364.00,7/98/31 00:00:00,"Pets","PT4200",1.00,"1887000"
3492,127055.00,9/00/30 00:00:00,"Toys","TY1800",1.00,"1887000"
3493,145974.00,1/01/7 00:00:00,"Pest","PT1200",1.00,"1887000"
3494,151400.00,2/01/5 00:00:00,"Sports","SP2400",3.00,"1887000"
3495,157967.00,3/01/12 00:00:00,"Gardening","GD1100",4.00,"1887000"
3496,171198.00,5/01/27 00:00:00,"Sports","SP2200",1.00,"1887000"
3497,122960.00,6/97/1 00:00:00,"Toys","TY1300",2.00,"1912000"
3498,122960.00,6/97/1 00:00:00,"Toys","TY2100",1.00,"1912000"
3499,122960.00,6/97/1 00:00:00,"Toys","TY2700",1.00,"1912000"
3500,122960.00,6/97/1 00:00:00,"Toys","TY4100",1.00,"1912000"
3501,124470.00,6/97/9 00:00:00,"Pets","PT4500",1.00,"1912000"
3502,128060.00,6/97/28 00:00:00,"Sports","SP3300",1.00,"1912000"
3503,131682.00,7/97/17 00:00:00,"Pets","PT1300",1.00,"1912000"
3504,147630.00,10/97/9 00:00:00,"Pets","PT1400",1.00,"1912000"
3505,147630.00,10/97/9 00:00:00,"Pets","PT2200",1.00,"1912000"
3506,147630.00,10/97/9 00:00:00,"Pets","PT4600",1.00,"1912000"
3507,148925.00,10/97/16 00:00:00,"Toys","TY4400",1.00,"1912000"
3508,154534.00,11/97/15 00:00:00,"Software","SW7573",1.00,"1912000"
3509,191276.00,5/98/23 00:00:00,"Gardening","GD4000",2.00,"1912000"
3510,197119.00,6/98/17 00:00:00,"Toys","TY4100",3.00,"1912000"
3511,197119.00,6/98/17 00:00:00,"Toys","TY4400",2.00,"1912000"
3512,202260.00,7/98/9 00:00:00,"Toys","TY3100",1.00,"1912000"
3513,229359.00,11/98/1 00:00:00,"Pets","PT1400",1.00,"1912000"
3514,229359.00,11/98/1 00:00:00,"Pets","PT2100",2.00,"1912000"
3515,229359.00,11/98/1 00:00:00,"Pets","PT2400",1.00,"1912000"
3516,229359.00,11/98/1 00:00:00,"Pets","PT3500",3.00,"1912000"
3517,235418.00,11/98/27 00:00:00,"Pets","PT1000",1.00,"1912000"
3518,122960.00,9/00/8 00:00:00,"Toys","TY1300",2.00,"1912000"
3519,122960.00,9/00/8 00:00:00,"Toys","TY2100",1.00,"1912000"
3520,122960.00,9/00/8 00:00:00,"Toys","TY2700",1.00,"1912000"
3521,122960.00,9/00/8 00:00:00,"Toys","TY4100",1.00,"1912000"
3522,124470.00,9/00/16 00:00:00,"Pets","PT4500",1.00,"1912000"
3523,128060.00,10/00/5 00:00:00,"Sports","SP3300",1.00,"1912000"
3524,131682.00,10/00/24 00:00:00,"Pets","PT1300",1.00,"1912000"
3525,147630.00,1/01/16 00:00:00,"Pets","PT1400",1.00,"1912000"
3526,147630.00,1/01/16 00:00:00,"Pets","PT2200",1.00,"1912000"
3527,147630.00,1/01/16 00:00:00,"Pets","PT4600",1.00,"1912000"
3528,148925.00,1/01/23 00:00:00,"Toys","TY4400",1.00,"1912000"
3529,154534.00,2/01/22 00:00:00,"Software","SW7573",1.00,"1912000"
3530,118074.00,5/97/6 00:00:00,"Pets","PT4600",1.00,"2012000"
3531,121807.00,5/97/26 00:00:00,"Pets","PT1300",1.00,"2012000"
3532,155108.00,11/97/18 00:00:00,"Gardening","GD1300",1.00,"2012000"
3533,186045.00,4/98/30 00:00:00,"Sports","SP1100",1.00,"2012000"
3534,191733.00,5/98/25 00:00:00,"Pets","PT3500",1.00,"2012000"
3535,238049.00,12/98/8 00:00:00,"Pets","PT1300",1.00,"2012000"
3536,118074.00,8/00/13 00:00:00,"Pets","PT4600",1.00,"2012000"
3537,121807.00,9/00/2 00:00:00,"Pest","PT1300",1.00,"2012000"
3538,155108.00,2/01/25 00:00:00,"GARDENING","GD1300",1.00,"2012000"
3539,105529.00,2/97/21 00:00:00,"Gardening","GD2100",1.00,"2137000"
3540,114435.00,4/97/16 00:00:00,"Sports","SP1500",1.00,"2137000"
3541,116766.00,4/97/29 00:00:00,"Sports","SP2200",1.00,"2137000"
3542,117899.00,5/97/5 00:00:00,"Sports","SP2200",3.00,"2137000"
3543,117899.00,5/97/5 00:00:00,"Sports","SP2400",1.00,"2137000"
3544,117899.00,5/97/5 00:00:00,"Sports","SP3400",1.00,"2137000"
3545,117899.00,5/97/5 00:00:00,"Sports","SP3400",1.00,"2137000"
3546,132818.00,7/97/23 00:00:00,"Sports","SP1500",1.00,"2137000"
3547,132818.00,7/97/23 00:00:00,"Sports","SP2000",1.00,"2137000"
3548,132818.00,7/97/23 00:00:00,"Sports","SP2400",3.00,"2137000"
3549,132818.00,7/97/23 00:00:00,"Sports","SP3100",2.00,"2137000"
3550,141045.00,9/97/4 00:00:00,"Software","SW2927",1.00,"2137000"
3551,165499.00,1/98/15 00:00:00,"Gardening","GD3300",1.00,"2137000"
3552,166670.00,1/98/22 00:00:00,"Sports","SP2500",1.00,"2137000"
3553,175752.00,3/98/13 00:00:00,"Software","SW4155",1.00,"2137000"
3554,188068.00,5/98/9 00:00:00,"Toys","TY4800",2.00,"2137000"
3555,199909.00,6/98/29 00:00:00,"Toys","TY2400",1.00,"2137000"
3556,199909.00,6/98/29 00:00:00,"Toys","TY3100",2.00,"2137000"
3557,199909.00,6/98/29 00:00:00,"Toys","TY5100",1.00,"2137000"
3558,212593.00,8/98/22 00:00:00,"Sports","SP1000",2.00,"2137000"
3559,236613.00,12/98/2 00:00:00,"Pets","PT4500",1.00,"2137000"
3560,105529.00,5/00/31 00:00:00,"Gardening","GD2100",1.00,"2137000"
3561,114435.00,7/00/24 00:00:00,"Sports","SP1500",1.00,"2137000"
3562,116766.00,8/00/6 00:00:00,"Sports","SP2200",1.00,"2137000"
3563,117899.00,8/00/12 00:00:00,"Sports","SP2200",3.00,"2137000"
3564,117899.00,8/00/12 00:00:00,"Sports","SP2400",1.00,"2137000"
3565,117899.00,8/00/12 00:00:00,"Sports","SP3400",1.00,"2137000"
3566,117899.00,8/00/12 00:00:00,"Sports","SP3400",1.00,"2137000"
3567,132818.00,10/00/30 00:00:00,"Sports","SP1500",1.00,"2137000"
3568,132818.00,10/00/30 00:00:00,"Sports","SP2000",1.00,"2137000"
3569,132818.00,10/00/30 00:00:00,"Sports","SP2400",3.00,"2137000"
3570,132818.00,10/00/30 00:00:00,"Sports","SP3100",2.00,"2137000"
3571,141045.00,12/00/12 00:00:00,"Software","SW2927",1.00,"2137000"
3572,165499.00,4/01/24 00:00:00,"Gardening","GD3300",1.00,"2137000"
3573,166670.00,5/01/1 00:00:00,"Sports","SP2500",1.00,"2137000"
3574,104736.00,2/97/16 00:00:00,"Sports","SP2300",4.00,"2173000"
3575,107409.00,3/97/5 00:00:00,"Software","SW3895",1.00,"2173000"
3576,107409.00,3/97/5 00:00:00,"Software","SW4155",1.00,"2173000"
3577,107409.00,3/97/5 00:00:00,"Software","SW4773",1.00,"2173000"
3578,107409.00,3/97/5 00:00:00,"Software","SW5901",1.00,"2173000"
3579,125050.00,6/97/12 00:00:00,"Sports","SP2500",1.00,"2173000"
3580,131882.00,7/97/18 00:00:00,"Sports","SP1300",4.00,"2173000"
3581,151404.00,10/97/29 00:00:00,"Collectibles","CC3400",1.00,"2173000"
3582,154924.00,11/97/17 00:00:00,"Toys","TY1950",1.00,"2173000"
3583,156066.00,11/97/23 00:00:00,"Toys","TY1600",4.00,"2173000"
3584,166982.00,1/98/24 00:00:00,"Gardening","GD1300",1.00,"2173000"
3585,170433.00,2/98/13 00:00:00,"Gardening","GD4100",1.00,"2173000"
3586,204070.00,7/98/17 00:00:00,"Sports","SP2600",1.00,"2173000"
3587,208521.00,8/98/5 00:00:00,"Pets","PT2100",1.00,"2173000"
3588,223986.00,10/98/9 00:00:00,"Collectibles","CC2300",1.00,"2173000"
3589,225836.00,10/98/17 00:00:00,"Sports","SP2200",1.00,"2173000"
3590,104736.00,5/00/26 00:00:00,"Sports","SP2300",4.00,"2173000"
3591,107409.00,6/00/12 00:00:00,"Software","SW3895",1.00,"2173000"
3592,107409.00,6/00/12 00:00:00,"Software","SW4155",1.00,"2173000"
3593,107409.00,6/00/12 00:00:00,"Software","SW4773",1.00,"2173000"
3594,107409.00,6/00/12 00:00:00,"Software","SW5901",1.00,"2173000"
3595,125050.00,9/00/19 00:00:00,"Sports","SP2500",1.00,"2173000"
3596,131882.00,10/00/25 00:00:00,"Sports","SP13OO",4.00,"2173000"
3597,151404.00,2/01/5 00:00:00,"Collectibles","CC3400",1.00,"2173000"
3598,154924.00,2/01/24 00:00:00,"Toys","TY1950",1.00,"2173000"
3599,156066.00,3/01/2 00:00:00,"Toys","TY16OO",4.00,"2173000"
3600,166982.00,5/01/3 00:00:00,"Gardening","GD1300",1.00,"2173000"
3601,170433.00,5/01/23 00:00:00,"Gardening","GD4100",1.00,"2173000"
3602,114270.00,4/97/15 00:00:00,"Software","SW6269",1.00,"2263000"
3603,138893.00,8/97/24 00:00:00,"Toys","TY4400",1.00,"2263000"
3604,158926.00,12/97/8 00:00:00,"Pets","PT2100",1.00,"2263000"
3605,168314.00,2/98/1 00:00:00,"Gardening","GD2400",1.00,"2263000"
3606,243350.00,4/98/2 00:00:00,"Pets","PT3200",3.00,"2263000"
3607,243350.00,4/98/2 00:00:00,"Pets","PT3200",4.00,"2263000"
3608,196885.00,6/98/16 00:00:00,"Sports","SP1000",1.00,"2263000"
3609,206420.00,7/98/27 00:00:00,"Collectibles","CC4700",1.00,"2263000"
3610,208991.00,8/98/7 00:00:00,"Software","SW9521",1.00,"2263000"
3611,229613.00,11/98/2 00:00:00,"Pets","PT2300",4.00,"2263000"
3612,114270.00,7/00/23 00:00:00,"Softwars","SW6269",1.00,"2263000"
3613,138893.00,12/00/1 00:00:00,"Toys","TY4400",1.00,"2263000"
3614,158926.00,3/01/17 00:00:00,"Pets","PT2100",1.00,"2263000"
3615,168314.00,5/01/11 00:00:00,"Gardening","GD2400",1.00,"2263000"
3616,98769.00,1/97/2 00:00:00,"Gardening","GD1010",1.00,"2349000"
3617,98769.00,1/97/2 00:00:00,"Gardening","GD1200",1.00,"2349000"
3618,98769.00,1/97/2 00:00:00,"Gardening","GD3000",1.00,"2349000"
3619,98769.00,1/97/2 00:00:00,"Gardening","GD3400",1.00,"2349000"
3620,99531.00,1/97/8 00:00:00,"Gardening","GD2000",3.00,"2349000"
3621,99531.00,1/97/8 00:00:00,"Gardening","GD3300",1.00,"2349000"
3622,99531.00,1/97/8 00:00:00,"Gardening","GD4100",1.00,"2349000"
3623,105981.00,2/97/24 00:00:00,"Toys","TY1500",1.00,"2349000"
3624,105981.00,2/97/24 00:00:00,"Toys","TY2200",1.00,"2349000"
3625,105981.00,2/97/24 00:00:00,"Toys","TY3600",1.00,"2349000"
3626,105981.00,2/97/24 00:00:00,"Toys","TY4700",2.00,"2349000"
3627,112152.00,4/97/3 00:00:00,"Sport","SP1000",3.00,"2349000"
3628,125258.00,6/97/13 00:00:00,"Pets","PT3400",3.00,"2349000"
3629,133973.00,7/97/29 00:00:00,"Toys","TY1600",1.00,"2349000"
3630,135904.00,8/97/8 00:00:00,"Software","SW1612",1.00,"2349000"
3631,140077.00,8/97/30 00:00:00,"Sports","SP2600",1.00,"2349000"
3632,147828.00,10/97/10 00:00:00,"Gardening","GD1200",2.00,"2349000"
3633,153756.00,11/97/11 00:00:00,"Toys","TY1600",3.00,"2349000"
3634,153756.00,11/97/11 00:00:00,"Toys","TY1650",1.00,"2349000"
3635,153756.00,11/97/11 00:00:00,"Toys","TY1950",3.00,"2349000"
3636,153756.00,11/97/11 00:00:00,"Toys","TY2300",1.00,"2349000"
3637,165674.00,1/98/16 00:00:00,"Gardening","GD4200",1.00,"2349000"
3638,166984.00,1/98/24 00:00:00,"Gardning","GD3100",1.00,"2349000"
3639,186702.00,5/98/3 00:00:00,"Software","SW2842",1.00,"2349000"
3640,193843.00,6/98/3 00:00:00,"Software","SW6269",1.00,"2349000"
3641,200649.00,7/98/2 00:00:00,"Sports","SP1200",1.00,"2349000"
3642,200649.00,7/98/2 00:00:00,"Sports","SP2400",1.00,"2349000"
3643,200649.00,7/98/2 00:00:00,"Sports","SP3100",1.00,"2349000"
3644,221592.00,9/98/29 00:00:00,"Toys","TY3500",1.00,"2349000"
3645,226801.00,10/98/21 00:00:00,"Pets","PT3300",1.00,"2349000"
3646,98769.00,4/00/11 00:00:00,"Gardening","GD1010",1.00,"2349000"
3647,98769.00,4/00/11 00:00:00,"Gardening","GD1200",1.00,"2349000"
3648,98769.00,4/00/11 00:00:00,"Gardening","GD3000",1.00,"2349000"
3649,98769.00,4/00/11 00:00:00,"Gardening","GD3400",1.00,"2349000"
3650,99531.00,4/00/17 00:00:00,"Gardening","GD2000",3.00,"2349000"
3651,99531.00,4/00/17 00:00:00,"Gardening","GD3300",1.00,"2349000"
3652,99531.00,4/00/17 00:00:00,"Gardening","GD4100",1.00,"2349000"
3653,105981.00,6/00/3 00:00:00,"Toys","TY1500",1.00,"2349000"
3654,105981.00,6/00/3 00:00:00,"Toys","TY2200",1.00,"2349000"
3655,105981.00,6/00/3 00:00:00,"Toys","TY3600",1.00,"2349000"
3656,105981.00,6/00/3 00:00:00,"Toys","TY4700",2.00,"2349000"
3657,112152.00,7/00/11 00:00:00,"Sports","SP1000",3.00,"2349000"
3658,125258.00,9/00/20 00:00:00,"Pets","PT3400",3.00,"2349000"
3659,133973.00,11/00/5 00:00:00,"Toys","TY1600",1.00,"2349000"
3660,135904.00,11/00/15 00:00:00,"Software","SW1612",1.00,"2349000"
3661,140077.00,12/00/7 00:00:00,"Sports","SP2600",1.00,"2349000"
3662,147828.00,1/01/17 00:00:00,"Gardening","GD1200",2.00,"2349000"
3663,153756.00,2/01/18 00:00:00,"Toys","TY1600",3.00,"2349000"
3664,153756.00,2/01/18 00:00:00,"Toys","TY1650",1.00,"2349000"
3665,153756.00,2/01/18 00:00:00,"Toys","TY1950",3.00,"2349000"
3666,153756.00,2/01/18 00:00:00,"Toys","TY2300",1.00,"2349000"
3667,165674.00,4/01/25 00:00:00,"Gardening","GD4200",1.00,"2349000"
3668,166984.00,5/01/3 00:00:00,"Gardening","GD3100",1.00,"2349000"
3669,136692.00,8/97/12 00:00:00,"Sports","SP1100",1.00,"2388000"
3670,162712.00,12/97/28 00:00:00,"Toys","TY3500",1.00,"2388000"
3671,198311.00,6/98/22 00:00:00,"Tosy","TY1500",2.00,"2388000"
3672,198311.00,6/98/22 00:00:00,"Toys","TY1850",4.00,"2388000"
3673,198311.00,6/98/22 00:00:00,"Tosy","TY5300",1.00,"2388000"
3674,203664.00,7/98/15 00:00:00,"Gardening","GD1200",1.00,"2388000"
3675,224704.00,10/98/12 00:00:00,"Sports","SP1000",1.00,"2388000"
3676,136692.00,11/00/19 00:00:00,"Sports","SP1100",1.00,"2388000"
3677,162712.00,4/01/6 00:00:00,"Toys","TY3500",1.00,"2388000"
3678,103607.00,2/97/8 00:00:00,"Pets","PT2OOO",4.00,"2513000"
3679,109144.00,3/97/16 00:00:00,"Toys","TY4300",1.00,"2513000"
3680,128648.00,7/97/1 00:00:00,"Gardening","GD1100",1.00,"2513000"
3681,128648.00,7/97/1 00:00:00,"Gardening","GD1600",1.00,"2513000"
3682,128648.00,7/97/1 00:00:00,"Gardening","GD2100",1.00,"2513000"
3683,128648.00,7/97/1 00:00:00,"Gardening","GD3200",3.00,"2513000"
3684,132446.00,7/97/21 00:00:00,"Pets","PT1400",1.00,"2513000"
3685,132446.00,7/97/21 00:00:00,"Pets","PT2000",1.00,"2513000"
3686,132446.00,7/97/21 00:00:00,"Pets","PT2100",1.00,"2513000"
3687,161216.00,12/97/20 00:00:00,"Software","SW2782",4.00,"2513000"
3688,182278.00,4/98/13 00:00:00,"Toys","TY2700",1.00,"2513000"
3689,182278.00,4/98/13 00:00:00,"Toys","TY4700",4.00,"2513000"
3690,182278.00,4/98/13 00:00:00,"Toys","TY4800",2.00,"2513000"
3691,182278.00,4/98/13 00:00:00,"Toys","TY5400",4.00,"2513000"
3692,196404.00,6/98/14 00:00:00,"Gardening","GD1001",1.00,"2513000"
3693,214454.00,8/98/30 00:00:00,"Pets","PT3400",1.00,"2513000"
3694,216352.00,9/98/7 00:00:00,"Pets","PT1100",1.00,"2513000"
3695,216352.00,9/98/7 00:00:00,"Pets","PT1300",1.00,"2513000"
3696,216352.00,9/98/7 00:00:00,"Pets","PT14OO",2.00,"2513000"
